P89 M,P89 P,P93 M,P93 P,CP01 M,CP01 P,CH03 M,CH03 P,P07 M,P07 P,W04 M,W04 P,P10 M,P10 P,S21 M,S21 P
-0.055,-0.400273607,,,-1.393,-0.787621778,-0.962,-2.195148952,,,,,,,,
-0.133,-0.478273607,,,-1.695,-1.088100115,-0.962,-2.166364242,,,,,,,,
-0.166,-0.505106661,,,-1.568,-0.954949952,-0.953,-2.157364242,,,,,,,,
-0.202,-0.541106661,,,-1.742,-1.133572069,-0.711,-1.960531082,,,,,,,,
-0.052,-0.384976761,,,-1.681,-1.059315943,-0.943,-2.176148952,,,,,,,,
0.049,-0.283976761,,,-1.749,-1.128868586,-2.045,-3.032529786,,,,,,,,
-0.128,-0.4548827,,,-1.713,-1.091315943,-0.943,-2.176148952,,,,,,,,
-0.092,-0.4188827,,,-1.622,-1.006489773,-0.077,-1.313930176,,,,,,,,
-0.057,-0.379063742,,,-1.465,-0.836234399,-1.929,-2.906821502,,,,,,,,
-0.256,-0.576823246,,,-1.667,-1.036675912,-0.945,-2.171201172,,,,,,,,
-0.211,-0.531823246,,,-1.418,-0.790786972,0.104,-1.132930176,,,,,,,,
-0.334,-0.650025921,,,-1.649,-1.023333595,-1.904,-2.881821502,,,,,,,,
-0.082,-0.398025921,,,-1.688,-1.05215497,0.119,-1.117930176,,,,,,,,
-0.157,-0.467020564,,,-1.833,-1.190885519,-0.888,-2.086083944,,,,,,,,
-0.438,-0.748020564,,,-1.847,-1.196226847,0.168,-1.068930176,,,,,,,,
-0.597,-0.901046381,,,-1.762,-1.102567114,-0.958,-2.184201172,,,,,,,,
-0.544,-0.848046381,,,-1.11,-0.450567114,-1.782,-2.750133221,,,,,,,,
-0.472,-0.770102061,,,-1.264,-0.606154922,0.213,-1.011358912,,,,,,,,
-0.323,-0.621102061,,,-1.396,-0.727908135,-0.96,-2.173745285,,,,,,,,
-1.109,-1.401186277,,,-1.714,-1.034036236,-0.002,-1.231551023,,,,,,,,
-1.344,-1.636186277,,,-1.804,-1.112125151,-1.858,-2.826133221,,,,,,,,
-1.321,-1.607297684,,,-1.727,-1.0248184,-0.952,-2.165745285,,,,,,,,
-1.246,-1.53345447,,,-1.626,-0.91514887,-0.596,-1.812955365,,,,,,,,
-1.433,-1.714582451,,,-1.881,-1.163136376,-0.948,-2.149320712,,,,,,,,
-2.041,-2.322582451,,,-1.902,-1.173839044,-1.948,-2.90646634,,,,,,,,
-2.029,-2.310582451,,,-1.904,-1.16553838,-0.828,-2.001813446,,,,,,,,
-1.503,-1.779855158,,,-1.987,-1.246870851,-0.824,-2.040955365,,,,,,,,
0.029,-0.247855158,,,-2.011,-1.248560744,-0.926,-2.127320712,,,,,,,,
-0.354,-0.625023061,,,-1.905,-1.142560744,-2.002,-2.96046634,,,,,,,,
-1.111,-1.382023061,,,-1.827,-1.055942755,-0.754,-1.970955365,,,,,,,,
-0.765,-1.030213346,,,-1.471,-0.682767999,-0.869,-2.070320712,,,,,,,,
-0.341,-0.607298511,,,-1.717,-0.927059059,-1.968,-2.92646634,,,,,,,,
-0.788,-1.054298511,,,-1.54,-0.743215062,-0.833,-2.037393432,,,,,,,,
-0.253,-0.513502334,,,-1.439,-0.633687634,-0.886,-2.074929373,,,,,,,,
-0.559,-0.820561728,,,-1.542,-0.71798309,-0.835,-2.039393432,,,,,,,,
-0.472,-0.733561728,,,-2.495,-1.659053437,-1.846,-2.794822223,,,,,,,,
-0.712,-0.968812797,,,-1.344,-0.487726326,-0.888,-2.076929373,,,,,,,,
-0.806,-1.062812797,,,-1.131,-0.269882898,-0.432,-1.5993035,,,,,,,,
-0.497,-0.753812797,,,-1.252,-0.394404571,-0.853,-2.057393432,,,,,,,,
-0.599,-0.851051768,,,-0.991,-0.126360144,-0.895,-2.083929373,,,,,,,,
0.023,-0.224278652,,,-0.746,0.10807526,-0.407,-1.5743035,,,,,,,,
0.29,0.042721348,,,-0.805,0.05787837,-1.921,-2.876854313,,,,,,,,
0.25,0.00175361,,,-1.293,-0.43063577,-0.791,-2.000397568,,,,,,,,
0.717,0.46418914,,,-1.36,-0.499402412,-0.781,-1.996839934,,,,,,,,
0.752,0.500065235,,,-1.386,-0.505400121,-0.758,-1.969202622,,,,,,,,
0.678,0.42518914,,,-1.319,-0.428443073,-0.78,-1.995839934,,,,,,,,
0.457,0.206872764,,,-1.308,-0.409312784,-0.753,-1.949816605,,,,,,,,
0.179,-0.06924639,,,-1.769,-0.868518569,-0.796,-2.007202622,,,,,,,,
0.218,-0.031195942,,,-1.335,-0.427350084,-0.767,-1.978202622,,,,,,,,
0.786,0.534959799,,,-1.864,-0.961725137,-0.887,-2.068744192,,,,,,,,
0.665,0.413959799,,,-1.504,-0.607107726,-0.781,-1.987485524,,,,,,,,
0.628,0.374331585,,,-2.076,-1.167429036,-0.52,-1.675187526,,,,,,,,
0.479,0.230276496,,,-1.016,-0.090368789,-1.907,-2.853153477,,,,,,,,
0.328,0.079276496,,,-1.849,-0.925170002,-0.664,-1.860816605,,,,,,,,
0.825,0.57545984,,,-1.834,-0.898543351,-0.782,-1.988485524,,,,,,,,
0.851,0.60145984,,,-1.93,-0.986570334,-0.769,-1.975485524,,,,,,,,
0.55,0.305434384,,,-1.692,-0.670228126,-0.911,-2.112689795,,,,,,,,
-0.106,-0.350565616,,,-1.523,-0.499394129,-0.74,-1.941689795,,,,,,,,
0.128,-0.110809674,,,-1.622,-0.587351986,-0.921,-2.102744192,,,,,,,,
0.146,-0.093583554,,,-1.738,-0.701528396,-1.565,-2.511153477,,,,,,,,
0.044,-0.195583554,,,-1.738,-0.690571253,-0.935,-2.116744192,,,,,,,,
-0.297,-0.530840389,,,-1.937,-0.876896084,-0.576,-1.731187526,,,,,,,,
-0.501,-0.734840389,,,-1.521,-0.459099244,-0.927,-2.091253879,,,,,,,,
-0.229,-0.457111193,,,-1.066,0.006663316,-0.668,-1.811107676,,,,,,,,
0.203,-0.025111193,,,-2.215,-1.131671791,-0.931,-2.090069887,,,,,,,,
0.525,0.296888807,,,-1.385,-0.301671791,-0.93,-2.089069887,,,,,,,,
0.328,0.106372825,,,-1.624,-0.538983818,-0.924,-2.088253879,,,,,,,,
-0.656,-0.877627175,,,-1.349,-0.256871833,-0.955,-2.108816692,,,,,,,,
-1.996,-2.211140026,,,-2,-0.914983818,-0.929,-2.077495536,,,,,,,,
-2.047,-2.262140026,,,-1.722,-0.633414972,-0.906,-2.070253879,,,,,,,,
-1.799,-2.008446701,,,-1.575,-0.475920185,-0.899,-2.058069887,,,,,,,,
-1.882,-2.090648009,,,-1.649,-0.55168819,-0.966,-2.119816692,,,,,,,,
-1.488,-1.690963573,,,-1.922,-0.828244269,-0.935,-2.083495536,,,,,,,,
-1.907,-2.109963573,,,-1.637,-0.532817253,-0.959,-2.107495536,,,,,,,,
-0.802,-0.999284715,,,-1.477,-0.371049743,-1.742,-2.678478428,,,,,,,,
-0.871,-1.062609901,,,-1.35,-0.225304774,-1.716,-2.642830441,,,,,,,,
-0.807,-0.999404838,,,-1.164,-0.029230429,-1.512,-2.438830441,,,,,,,,
-0.809,-1.001404838,,,-1.55,-0.398856771,-1.525,-2.451830441,,,,,,,,
-0.829,-1.015731802,,,-1.581,-0.42351907,-1.527,-2.44421076,,,,,,,,
-0.937,-1.123731802,,,-0.915,0.248727155,-1.638,-2.55521076,,,,,,,,
-1.011,-1.192059994,,,-1.674,-0.502434787,-1.411,-2.318620591,,,,,,,,
-1.09,-1.270266249,,,-1.899,-0.719708434,-1.691,-2.598620591,,,,,,,,
-1.036,-1.216266249,,,-1.665,-0.478096356,-2.022,-2.920061104,,,,,,,,
-1.077,-1.251594335,,,-1.928,-0.739449765,-2.035,-2.933061104,,,,,,,,
-1.417,-1.590784416,,,-2.052,-0.854348867,-2.027,-2.925061104,,,,,,,,
-1.513,-1.680284373,,,-1.686,-0.489970027,-2.089,-2.977533432,,,,,,,,
-1.478,-1.645284373,,,-1.515,-0.320601113,-2.064,-2.958987947,,,,,,,,
-1.24,-1.406442082,,,-1.422,-0.221850209,-2.06,-2.94541567,,,,,,,,
-1.553,-1.713764153,,,-0.909,0.305567636,-1.729,-2.61441567,,,,,,,,
-1.745,-1.90008024,,,-1.14,0.081588559,-1.385,-2.27041567,,,,,,,,
-1.701,-1.85608024,,,-1.63,-0.400660116,-2.047,-2.922877863,,,,,,,,
-1.566,-1.72108024,,,-1.775,-0.537369377,-2.027,-2.899577732,,,,,,,,
-1.1,-1.250231854,,,-1.628,-0.393374717,-1.85,-2.722577732,,,,,,,,
-1.845,-1.995231854,,,-1.312,-0.080424689,-1.867,-2.730036159,,,,,,,,
-1.85,-2.001059006,,,-1.912,-0.67889413,-1.694,-2.557036159,,,,,,,,
-2.2,-2.351870256,,,-1.727,-0.495424689,-1.377,-2.240036159,,,,,,,,
-3.329,-3.480870256,,,-1.249,-0.011369377,-1.888,-2.741532583,,,,,,,,
-3.836,-3.988665583,,,-1.332,-0.089208042,-1.89,-2.743532583,,,,,,,,
-3.407,-3.554749481,,,-1.127,0.120847179,-1.811,-2.670561747,,,,,,,,
-2.707,-2.854749481,,,-0.94,0.314250253,-1.408,-2.258022627,,,,,,,,
-2.838,-2.986514212,,,-1.635,-0.37448855,-1.559,-2.409022627,,,,,,,,
-2.753,-2.902263072,,,,,-1.683,-2.523523891,,,,,,,,
-2.495,-2.644263072,,,,,-1.917,-2.757523891,,,,,,,,
-2.662,-2.806296282,,,,,-1.88,-2.711066403,,,,,,,,
-2.265,-2.409296282,,,,,-1.879,-2.715851428,,,,,,,,
-1.918,-2.06301522,,,,,-1.67,-2.506851428,,,,,,,,
-2.313,-2.45230753,,,,,-1.845,-2.672363474,,,,,,,,
-2.304,-2.44330753,,,,,-1.931,-2.758363474,,,,,,,,
-1.949,-2.082588534,,,,,-2.435,-3.252918972,,,,,,,,
-1.615,-1.748588534,,,,,-2.244,-3.061918972,,,,,,,,
-0.886,-1.019588534,,,,,-1.812,-2.629918972,,,,,,,,
-0.578,-0.706567166,,,,,-1.646,-2.454518679,,,,,,,,
-0.125,-0.253567166,,,,,-1.358,-2.166518679,,,,,,,,
0.181,0.058176051,,,,,-1.8,-2.599163307,,,,,,,,
0.599,0.476176051,,,,,-1.869,-2.668163307,,,,,,,,
0.206,0.088934832,,,,,-1.498,-2.287853529,,,,,,,,
-0.312,-0.429065168,,,,,-1.855,-2.644853529,,,,,,,,
0.328,0.216710652,,,,,-2.021,-2.801589976,,,,,,,,
0.235,0.124430451,,,,,-1.943,-2.723589976,,,,,,,,
0.207,0.096430451,,,,,-2.009,-2.789589976,,,,,,,,
-0.804,-0.908033116,,,,,-2.019,-2.790373236,,,,,,,,
-1.324,-1.428033116,,,,,-2.024,-2.795373236,,,,,,,,
-1.556,-1.659279427,,,,,-1.853,-2.615203854,,,,,,,,
-1.122,-1.224510585,,,,,-2.181,-2.943203854,,,,,,,,
-1.221,-1.323510585,,,,,-2.236,-2.989082335,,,,,,,,
-1.235,-1.336726594,,,,,-2.263,-3.016082335,,,,,,,,
0.134,0.037318432,,,,,-2.261,-3.005009139,,,,,,,,
0.109,0.012318432,,,,,-2.126,-2.870009139,,,,,,,,
-0.012,-0.109453978,,,,,-1.578,-2.322009139,,,,,,,,
0.211,0.119393555,,,,,-1.708,-2.442984685,,,,,,,,
-0.499,-0.591367652,,,,,-2.067,-2.801984685,,,,,,,,
-0.68,-0.772367652,,,,,-2.108,-2.838944652,,,,,,,,
-0.098,-0.185251091,,,,,-2.114,-2.844944652,,,,,,,,
-0.239,-0.326251091,,,,,-2.074,-2.795954271,,,,,,,,
-0.288,-0.375986533,,,,,-2.017,-2.738954271,,,,,,,,
-0.291,-0.373103773,,,,,-1.974,-2.687014349,,,,,,,,
-0.377,-0.459103773,,,,,-1.941,-2.654014349,,,,,,,,
-0.378,-0.460828821,,,,,-1.861,-2.574014349,,,,,,,,
-0.44,-0.516925175,,,,,-1.834,-2.538125144,,,,,,,,
-0.389,-0.465925175,,,,,-1.882,-2.590847871,,,,,,,,
-0.536,-0.606994721,,,,,-2.9,-3.599947447,,,,,,,,
-0.711,-0.781994721,,,,,-2.899,-3.598947447,,,,,,,,
-0.794,-0.85903609,,,,,-2.905,-3.596098862,,,,,,,,
-0.821,-0.88603609,,,,,-2.975,-3.666098862,,,,,,,,
-0.94,-0.999047932,,,,,-1.557,-2.239302252,,,,,,,,
-1.019,-1.078047932,,,,,-1.897,-2.579302252,,,,,,,,
-1.086,-1.145047932,,,,,-1.815,-2.492763751,,,,,,,,
-0.946,-0.998277925,,,,,-1.681,-2.350079122,,,,,,,,
-1.928,-1.980277925,,,,,-2.01,-2.670445852,,,,,,,,
-3.205,-3.250449597,,,,,-2.001,-2.661445852,,,,,,,,
-1.818,-1.862663783,,,,,-1.752,-2.412445852,,,,,,,,
-1.659,-1.703663783,,,,,-1.999,-2.65086394,,,,,,,,
-1.92,-1.957754973,,,,,-2.02,-2.663333345,,,,,,,,
-2.114,-2.150934301,,,,,-2.036,-2.679333345,,,,,,,,
-2.232,-2.268934301,,,,,-1.878,-2.521333345,,,,,,,,
-2.228,-2.264099149,,,,,-2.045,-2.684100589,,,,,,,,
-2.936,-2.965943052,,,,,-1.933,-2.572100589,,,,,,,,
-2.582,-2.611087466,,,,,-1.911,-2.541616289,,,,,,,,
-2.599,-2.628087466,,,,,-2.049,-2.679616289,,,,,,,,
-2.538,-2.566217426,,,,,-2.1,-2.730616289,,,,,,,,
-2.195,-2.223217426,,,,,-1.992,-2.614183719,,,,,,,,
-1.561,-1.583011807,,,,,-1.971,-2.593183719,,,,,,,,
-1.136,-1.157121233,,,,,-2.051,-2.66886329,,,,,,,,
-1.755,-1.776121233,,,,,-1.963,-2.58086329,,,,,,,,
-1.11,-1.123959197,,,,,-1.995,-2.61286329,,,,,,,,
-1.125,-1.138033543,,,,,-2.144,-2.75746641,,,,,,,,
-1.137,-1.143729611,,,,,-1.598,-2.21146641,,,,,,,,
-1.177,-1.183729611,,,,,-1.587,-2.20046641,,,,,,,,
-1.347,-1.3483225,,,,,-1.42,-2.037431562,,,,,,,,
-1.582,-1.5833225,,,,,-1.409,-2.017995055,,,,,,,,
-1.325,-1.3263225,,,,,-1.379,-1.987995055,,,,,,,,
-1.388,-1.383871768,,,,,-1.404,-2.016886113,,,,,,,,
-1.262,-1.257871768,,,,,-1.279,-1.891886113,,,,,,,,
-0.993,-0.984286902,,,,,-1.434,-2.0384512,,,,,,,,
-0.857,-0.849182557,,,,,-1.235,-1.8394512,,,,,,,,
-2,-1.987504738,,,,,-1.527,-2.135268734,,,,,,,,
-1.439,-1.420901653,,,,,-1.419,-2.018836818,,,,,,,,
-1.359,-1.341755993,,,,,-1.519,-2.118836818,,,,,,,,
-1.465,-1.448596305,,,,,-1.681,-2.276153878,,,,,,,,
-1.414,-1.391937059,,,,,-1.575,-2.170153878,,,,,,,,
-1.428,-1.40510274,,,,,-1.4,-1.995153878,,,,,,,,
-1.575,-1.552937059,,,,,-1.552,-2.150826182,,,,,,,,
-1.44,-1.412233957,,,,,-1.439,-2.037826182,,,,,,,,
-1.203,-1.176048676,,,,,-1.573,-2.167004989,,,,,,,,
-1.164,-1.130486697,,,,,-1.334,-1.928004989,,,,,,,,
-1.214,-1.180486697,,,,,-1.526,-2.12358203,,,,,,,,
-1.102,-1.062694995,,,,,-1.485,-2.08258203,,,,,,,,
-0.966,-0.926694995,,,,,-1.296,-1.89358203,,,,,,,,
-0.886,-0.840858583,,,,,-1.397,-1.998134938,,,,,,,,
-0.891,-0.845858583,,,,,-1.274,-1.875134938,,,,,,,,
-0.949,-0.897168602,,,,,-1.196,-1.800663188,,,,,,,,
-1.021,-0.969168602,,,,,-1.092,-1.696663188,,,,,,,,
-1.027,-0.975168602,,,,,-0.922,-1.526663188,,,,,,,,
-0.937,-0.878428444,,,,,-0.89,-1.515285038,,,,,,,,
-0.877,-0.810796279,,,,,-1.23,-1.858625719,,,,,,,,
-0.909,-0.842796279,,,,,-1.108,-1.736625719,,,,,,,,
-0.881,-0.813941713,,,,,-1.043,-1.651166251,,,,,,,,
-0.916,-0.848941713,,,,,-1.061,-1.686285038,,,,,,,,
-0.922,-0.847201843,,,,,-1.061,-1.684016283,,,,,,,,
-0.995,-0.920201843,,,,,-1.017,-1.616563335,,,,,,,,
-1.077,-0.995277015,,,,,-1.308,-1.921129243,,,,,,,,
-1.08,-0.998277015,,,,,-1.151,-1.764129243,,,,,,,,
-1.12,-1.031298301,,,,,-1.93,-2.539777769,,,,,,,,
-1.135,-1.046298301,,,,,-1.177,-1.786777769,,,,,,,,
-0.655,-0.560172111,,,,,-1.329,-1.945453172,,,,,,,,
-0.686,-0.591172111,,,,,-1.184,-1.786994292,,,,,,,,
-0.788,-0.694065811,,,,,-0.745,-1.358129243,,,,,,,,
-0.647,-0.5459975,,,,,-1.171,-1.777399278,,,,,,,,
-1.156,-1.047873553,,,,,-1.366,-1.972399278,,,,,,,,
-1.021,-0.912873553,,,,,-1.104,-1.706994292,,,,,,,,
-0.67,-0.555604734,,,,,-1.217,-1.840016283,,,,,,,,
-0.639,-0.524604734,,,,,-1.412,-2.035016283,,,,,,,,
-0.605,-0.483378344,,,,,-1.247,-1.873254407,,,,,,,,
-0.741,-0.618456313,,,,,-1.744,-2.370254407,,,,,,,,
-1.992,-1.86216189,,,,,-1.911,-2.528352838,,,,,,,,
-1.911,-1.780215921,,,,,-1.964,-2.581352838,,,,,,,,
-1.676,-1.537852742,,,,,-1.928,-2.548518264,,,,,,,,
-1.826,-1.686882798,,,,,-0.067,-0.693801455,,,,,,,,
-1.955,-1.808450195,,,,,-0.738,-1.364801455,,,,,,,,
-2.02,-1.873450195,,,,,-0.005,-0.634740423,,,,,,,,
-2.004,-1.857450195,,,,,-1.971,-2.582637535,,,,,,,,
-0.884,-0.728953611,,,,,-0.814,-1.437830545,,,,,,,,
-1.087,-0.924391428,,,,,-0.033,-0.662740423,,,,,,,,
-2.018,-1.855391428,,,,,-0.746,-1.369830545,,,,,,,,
-1.95,-1.779769358,,,,,-1.967,-2.578637535,,,,,,,,
-2.172,-2.001769358,,,,,-0.097,-0.726740423,,,,,,,,
-2.056,-1.878087095,,,,,-0.65,-1.270828194,,,,,,,,
-2.543,-2.365087095,,,,,-1.931,-2.542637535,,,,,,,,
-2.596,-2.419125682,,,,,-0.961,-1.581828194,,,,,,,,
-2.267,-2.083431642,,,,,-0.95,-1.582646945,,,,,,,,
-2.231,-2.047431642,,,,,-1.836,-2.450731185,,,,,,,,
-2.328,-2.136651344,,,,,-1.741,-2.355731185,,,,,,,,
-2.017,-1.826687524,,,,,-1.116,-1.727888087,,,,,,,,
-1.84,-1.649687524,,,,,-1.33,-1.93889531,,,,,,,,
-0.94,-0.742893643,,,,,-1.625,-2.248549034,,,,,,,,
-1.065,-0.867893643,,,,,-1.162,-1.77089531,,,,,,,,
-0.761,-0.563893643,,,,,-0.963,-1.57189531,,,,,,,,
-0.915,-0.710015579,,,,,-1.632,-2.255549034,,,,,,,,
-0.847,-0.64305035,,,,,-2.101,-2.727384284,,,,,,,,
-0.844,-0.632123585,,,,,-1.667,-2.293384284,,,,,,,,
-0.742,-0.531158027,,,,,-1.829,-2.446315987,,,,,,,,
-0.737,-0.518182725,,,,,-1.276,-1.893315987,,,,,,,,
-0.594,-0.375182725,,,,,-1.771,-2.379315028,,,,,,,,
-1.497,-1.278182725,,,,,-1.895,-2.503315028,,,,,,,,
-1.579,-1.352146678,,,,,-1.885,-2.493315028,,,,,,,,
-1.101,-0.864978465,,,,,-1.85,-2.44938076,,,,,,,,
-1.154,-0.917978465,,,,,-1.973,-2.57238076,,,,,,,,
-1.861,-1.615712503,,,,,-1.976,-2.56651249,,,,,,,,
-1.917,-1.662348926,,,,,-1.786,-2.37651249,,,,,,,,
-1.746,-1.491348926,,,,,-2.015,-2.60551249,,,,,,,,
-1.917,-1.662348926,,,,,-2.043,-2.624709484,,,,,,,,
-1.644,-1.38103269,,,,,-1.733,-2.314709484,,,,,,,,
-1.668,-1.40503269,,,,,-1.55,-2.122970965,,,,,,,,
-1.789,-1.517655917,,,,,-1.514,-2.086970965,,,,,,,,
-1.906,-1.634655917,,,,,-1.586,-2.15029611,,,,,,,,
-1.899,-1.619218823,,,,,-1.91,-2.47429611,,,,,,,,
-1.91,-1.630218823,,,,,-2.245,-2.80929611,,,,,,,,
-1.69,-1.410218823,,,,,-2.252,-2.807684058,,,,,,,,
-1.908,-1.619721668,,,,,-2.143,-2.701205553,,,,,,,,
-1.665,-1.376721668,,,,,-1.827,-2.385205553,,,,,,,,
-1.532,-1.236347673,,,,,-1.897,-2.446623094,,,,,,,,
-1.92,-1.624347673,,,,,-1.636,-2.185623094,,,,,,,,
-1.968,-1.672347673,,,,,-2.18,-2.729623094,,,,,,,,
-1.987,-1.682743943,,,,,-1.307,-1.859082761,,,,,,,,
-1.963,-1.659928071,,,,,-2.062,-2.605530593,,,,,,,,
-1.886,-1.574278067,,,,,-1.975,-2.518530593,,,,,,,,
-0.705,-0.394463646,,,,,-1.674,-2.209039643,,,,,,,,
-0.943,-0.623767937,,,,,-1.499,-2.03640823,,,,,,,,
-1.081,-0.761767937,,,,,-2.034,-2.57140823,,,,,,,,
-1.184,-0.856014136,,,,,-2.082,-2.613257635,,,,,,,,
-1.351,-1.021802816,,,,,-1.54,-2.071257635,,,,,,,,
-1.38,-1.050802816,,,,,-1.875,-2.406257635,,,,,,,,
-1.333,-1.002580447,,,,,-1.947,-2.478257635,,,,,,,,
-1.759,-1.419743404,,,,,-1.607,-2.14053804,,,,,,,,
-1.764,-1.424743404,,,,,-1.946,-2.471080385,,,,,,,,
-1.388,-1.039849312,,,,,-2.227,-2.752080385,,,,,,,,
-1.203,-0.854849312,,,,,-2.378,-2.903080385,,,,,,,,
-1.327,-0.978849312,,,,,-2.117,-2.635878007,,,,,,,,
-1.225,-0.869159409,,,,,-2.495,-3.013878007,,,,,,,,
-1.279,-0.923159409,,,,,-2.476,-2.994878007,,,,,,,,
-1.505,-1.140165787,,,,,-2.502,-3.012512189,,,,,,,,
-1.54,-1.175165787,,,,,-2.453,-2.963512189,,,,,,,,
-1.574,-1.200117013,,,,,-2.382,-2.894651973,,,,,,,,
-1.598,-1.224117013,,,,,-2.589,-3.101651973,,,,,,,,
-1.496,-1.123392692,,,,,-2.432,-2.936318521,,,,,,,,
-1.488,-1.106302309,,,,,-2.396,-2.900318521,,,,,,,,
-1.445,-1.064580528,,,,,-2.215,-2.711042572,,,,,,,,
-1.434,-1.053580528,,,,,-2.16,-2.656042572,,,,,,,,
-1.358,-0.969730377,,,,,-2.149,-2.645042572,,,,,,,,
-1.543,-1.154730377,,,,,-1.873,-2.360822885,,,,,,,,
-1.557,-1.168730377,,,,,-2.25,-2.737822885,,,,,,,,
-1.464,-1.067843349,,,,,-2.027,-2.516859007,,,,,,,,
-1.398,-1.001843349,,,,,-0.979,-1.460670625,,,,,,,,
-1.276,-0.879843349,,,,,-0.829,-1.310670625,,,,,,,,
-1.195,-0.789633296,,,,,-0.943,-1.416536484,,,,,,,,
-1.14,-0.735920589,,,,,-1.669,-2.142536484,,,,,,,,
-1.155,-0.740371932,,,,,-1.139,-1.612536484,,,,,,,,
-1.141,-0.726371932,,,,,-1.603,-2.06845524,,,,,,,,
-1.177,-0.754373899,,,,,-1.63,-2.09545524,,,,,,,,
-2.045,-1.622373899,,,,,-1.476,-1.94145524,,,,,,,,
-0.971,-0.548373899,,,,,-1.447,-1.904425514,,,,,,,,
-1.636,-1.204025818,,,,,-1.435,-1.892425514,,,,,,,,
-1.599,-1.167025818,,,,,-1.186,-1.643425514,,,,,,,,
-1.575,-1.133629211,,,,,-1.465,-1.914445896,,,,,,,,
-1.332,-0.890629211,,,,,-1.823,-2.272445896,,,,,,,,
-1.175,-0.724185102,,,,,-1.473,-1.924342661,,,,,,,,
-1.507,-1.056185102,,,,,-1.806,-2.249391186,,,,,,,,
-1.459,-0.99869456,,,,,-1.938,-2.381391186,,,,,,,,
-1.429,-0.967328643,,,,,-1.33,-1.773391186,,,,,,,,
-1.464,-1.002328643,,,,,-0.187,-0.624317508,,,,,,,,
-1.13,-0.658779922,,,,,-0.558,-0.995317508,,,,,,,,
-1.202,-0.721187117,,,,,-0.314,-0.751317508,,,,,,,,
-1.241,-0.758786995,,,,,-1.213,-1.642440935,,,,,,,,
-1.274,-0.782138818,,,,,-1.597,-2.026440935,,,,,,,,
-1.351,-0.859138818,,,,,,,,,,,,,,
-1.449,-0.947449107,,,,,,,,,,,,,,
-1.455,-0.953449107,,,,,,,,,,,,,,
-1.125,-0.624874092,,,,,,,,,,,,,,
-1.065,-0.555156393,,,,,,,,,,,,,,
-1.083,-0.573156393,,,,,,,,,,,,,,
-1.098,-0.579841161,,,,,,,,,,,,,,
-1.109,-0.590841161,,,,,,,,,,,,,,
-1.131,-0.603058921,,,,,,,,,,,,,,
-1.294,-0.76460522,,,,,,,,,,,,,,
-1.358,-0.818774507,,,,,,,,,,,,,,
-1.41,-0.870774507,,,,,,,,,,,,,,
-1.519,-0.978301281,,,,,,,,,,,,,,
-1.501,-0.950424019,,,,,,,,,,,,,,
-1.417,-0.866424019,,,,,,,,,,,,,,
-1.484,-0.923513551,,,,,,,,,,,,,,
-1.554,-0.993513551,,,,,,,,,,,,,,
-1.636,-1.067079258,,,,,,,,,,,,,,
-1.572,-1.003079258,,,,,,,,,,,,,,
-1.536,-0.967079258,,,,,,,,,,,,,,
-1.573,-0.995630589,,,,,,,,,,,,,,
-1.539,-0.961630589,,,,,,,,,,,,,,
-1.545,-0.970635264,,,,,,,,,,,,,,
-1.579,-0.996183906,,,,,,,,,,,,,,
-1.6,-1.017183906,,,,,,,,,,,,,,
-1.455,-0.873681413,,,,,,,,,,,,,,
-1.679,-1.087721918,,,,,,,,,,,,,,
-1.741,-1.151224919,,,,,,,,,,,,,,
-1.758,-1.159759692,,,,,,,,,,,,,,
-1.768,-1.15977282,,,,,,,,,,,,,,
-1.788,-1.178252174,,,,,,,,,,,,,,
-1.662,-1.042230167,,,,,,,,,,,,,,
-1.732,-1.112230167,,,,,,,,,,,,,,
-1.926,-1.306230167,,,,,,,,,,,,,,
-1.926,-1.296186692,,,,,,,,,,,,,,
-1.904,-1.274186692,,,,,,,,,,,,,,
-1.893,-1.254678769,,,,,,,,,,,,,,
-1.865,-1.226678769,,,,,,,,,,,,,,
-1.701,-1.062678769,,,,,,,,,,,,,,
-1.386,-0.739169994,,,,,,,,,,,,,,
-1.298,-0.651169994,,,,,,,,,,,,,,
-1.444,-0.788662148,,,,,,,,,,,,,,
-1.462,-0.806662148,,,,,,,,,,,,,,
-1.386,-0.720583325,,,,,,,,,,,,,,
-1.322,-0.656583325,,,,,,,,,,,,,,
-1.358,-0.692583325,,,,,,,,,,,,,,
-1.704,-1.03007621,,,,,,,,,,,,,,
-1.759,-1.074983968,,,,,,,,,,,,,,
-1.817,-1.132983968,,,,,,,,,,,,,,
-1.757,-1.072983968,,,,,,,,,,,,,,
-1.779,-1.083276023,,,,,,,,,,,,,,
-1.888,-1.192276023,,,,,,,,,,,,,,
-1.911,-1.206772912,,,,,,,,,,,,,,
-1.815,-1.110772912,,,,,,,,,,,,,,
-1.77,-1.055658029,,,,,,,,,,,,,,
-1.808,-1.093658029,,,,,,,,,,,,,,
-1.759,-1.044658029,,,,,,,,,,,,,,
-1.858,-1.133539583,,,,,,,,,,,,,,
-1.85,-1.125539583,,,,,,,,,,,,,,
-1.807,-1.072419612,,,,,,,,,,,,,,
-1.673,-0.936773895,,,,,,,,,,,,,,
-1.672,-0.925645333,,,,,,,,,,,,,,
-1.64,-0.893645333,,,,,,,,,,,,,,
-1.593,-0.83651973,,,,,,,,,,,,,,
