,LON,LAT,ELEV,THARSIS,TPW,PALEO,OPT
2420,108.7816925,0.81445,-0.781,1.2682208702987452,-5.5605532114868255e-05,-2.0491652647666307,-1.5482760248778187
2421,108.7859039,3.441191,-0.52,1.2142818024596322,-3.706734809145118e-05,-1.7342447351115409,-1.2546525720814854
2422,108.8103867,11.7281494,-1.907,0.9944982820907883,2.585547195151816e-05,-2.9015241375627396,-2.5087153663758497
2423,108.8172073,1.3047678,-0.664,1.2580539706513667,-5.193326246822427e-05,-1.9220020373888984,-1.4251269834878932
2424,108.8191452,0.9018357,-0.782,1.2682208702987452,-5.5605532114868255e-05,-2.0501652647666306,-1.5492760248778186
2425,108.8405228,0.9871341,-0.769,1.2682208702987452,-5.5605532114868255e-05,-2.0371652647666303,-1.5362760248778187
2426,108.8514786,1.2232586,-0.911,1.2631781332159553,-5.3771818665036516e-05,-2.1741243613972903,-1.6752261350831061
2427,108.871254,1.0771085,-0.74,1.2631781332159553,-5.3771818665036516e-05,-2.0031243613972904,-1.5042261350831059
2428,108.8752365,2.2081664,-0.921,1.2422054601499612,-4.638993930759948e-05,-2.1631590702106536,-1.672541538107452
2429,108.9220581,11.7273264,-1.565,0.9944982820907883,2.585547195151816e-05,-2.5595241375627396,-2.1667153663758496
2430,108.9721069,2.2144196,-0.935,1.2422054601499612,-4.638993930759948e-05,-2.177159070210654,-1.686541538107452
2431,108.9755096,3.3362515,-0.576,1.2142818024596322,-3.706734809145118e-05,-1.790244735111541,-1.3106525720814852
2432,109.0505066,2.2584832,-0.927,1.2238188623936974,-4.427107991513874e-05,-2.1507745913137826,-1.6674184059106105
2433,109.0593948,3.2993484,-0.668,1.2015841439006216,-3.6823335306793734e-05,-1.869547320565315,-1.3949702754361446
2434,109.074791,2.7419164,-0.931,1.2183679908036138,-4.241498629361371e-05,-2.14932557581732,-1.6681215966809455
2435,109.0945129,2.591898,-0.93,1.2183679908036138,-4.241498629361371e-05,-2.14832557581732,-1.6671215966809456
